"id","character","source","translatedstr"
"ConnectionNpc_1213_A_03_00_0013(0)","P","す、すみません……。
それで、今日もお話を聞いていただけたらと","Sorry, sorry. .......
So, I was hoping you could talk to me today."
"ConnectionNpc_1213_A_03_00_0014(0)","川原","話を聞こう","Let's hear what he has to say."
"ConnectionNpc_1213_A_03_00_0015(0)","P","年末のステージに立つためには、
毎月毎に一定の人気を集める必要があります","To be on stage at the end of the year,
Each month must attract a certain amount of popularity"
"ConnectionNpc_1213_A_03_00_0016(0)","P","だからこそ、ルミナスのメンバーには常にリラックス
した状態で、活動を行ってもらいたいんです","That's why Luminous members are always relaxed
We want them to be able to work in a state of"
"ConnectionNpc_1213_A_03_00_0017(0)","P","そのために、プロデューサーとして、
どうすればいいんでしょうか？","For this reason, as a producer,
What should we do?"
"ConnectionNpc_1213_A_03_00_0018(0)","川原","キミはアイドルたちと話さなければならない","You have to talk to your idols."
"ConnectionNpc_1213_A_03_00_0019(0)","川原","ゴツゴツとした石も角が取れれば丸くなる。
話すことで、アイドルを磨くことになる","A lumpy stone becomes round when its corners are removed.
By speaking, you'll be honing your idol."
"ConnectionNpc_1213_A_03_00_0020(0)","川原","キミの課題だ……","Here's your assignment: ......"
"ConnectionNpc_1213_A_03_00_0021(0)","川原","もっと多く、アイドルとのコミュニケーションを
重ねなさい。これをクリアしたら、また来るといい","More, communicate with your idols.
Stack them up, and when you're through with this, you can come back for more."
"ConnectionNpc_1213_A_03_00_0022(0)","P","もっと多くメンバーとのコミュニケーションを……。
分かりました、大切な事ですよね！","Communicate with more members at .......
I understand, it is important!"
"ConnectionNpc_1213_A_03_00_0023(0)","P","何だか、胸の中がスッキリしました。
ありがとうございます！","It was kind of refreshing to get it off my chest.
Thank you very much!"
"ConnectionNpc_1213_A_03_00_0024(0)","P","って、あれ？　いないぞ……","I mean, what? She's not here. ......"
"ConnectionNpc_1213_A_03_00_0025(0)","P","（川原さんの言葉は心のモヤモヤを払ってくれるな。
これからもルミナスとの繋がり、大切にしていこう）","(Kawahara-san's words do wipe away the fuzziness in my mind.
(Let's continue to cherish our connection with Luminous)"
"ConnectionNpc_1213_A_04_00_0001(0)","P","（課題に取り組んだことをメールで連絡したら、
この川原で会おうって返事が届いたけど……）","(If you email me that you worked on the assignment,
(I did receive a reply saying to meet at this riverbank, but ......)"
"ConnectionNpc_1213_A_04_00_0002(0)","川原","いい石を拾ってね、とても平らなんだ。
石切をしたら、２０回以上水面を跳ねて対岸に消えた","Picked up a nice stone, very flat.
I did a stone cutter and it bounced on the surface of the water over 20 times and disappeared on the other side of the river."
"ConnectionNpc_1213_A_04_00_0003(0)","P","わ、川原さんっ！","Wow, Kawahara-san!"
"ConnectionNpc_1213_A_04_00_0004(0)","川原","何を驚いている、呼び出したのはキミだろ","What's the big surprise? You're the one who called me."
"ConnectionNpc_1213_A_04_00_0005(0)","P","そ、そうでした……。
あの、川原さんからの課題をクリアしました！","Yes, it was. ......
Um, I completed the assignment from Kawahara-san!"
"ConnectionNpc_1213_A_04_00_0006(0)","川原","それで、キミはどんな風景を見たんだ？","So what kind of scenery did you see?"
"ConnectionNpc_1213_A_04_00_0007(0)","P","自分が選び続けている風景ですかね……","Is it the landscape I keep choosing ......"
"ConnectionNpc_1213_A_04_00_0008(0)","川原","選ぶ？","Do you want to choose?"
"ConnectionNpc_1213_A_04_00_0009(0)","P","メンバーと話すたびに
答えて、応えることを考えます","Every time I talk to a member
I'll think about answering and responding."
"ConnectionNpc_1213_A_04_00_0010(0)","P","なにを言うべきか決めないといけません。
そんな自分をどこか客観視している俺がいました","You have to decide what to say.
I was somewhat objective about myself."
"ConnectionNpc_1213_A_04_00_0011(0)","P","相手にどう向かいあうか？　どんな言葉を掛けるか？
自分ひとつで、答えは変わってくるなと思いました","How do you face them? What words do you say to them?
I realized that the answer could change depending on one's self."
"ConnectionNpc_1213_A_04_00_0012(0)","川原","水底へようこそ。
キミに祝福あれ","Welcome to the bottom of the water.
Bless you."
"ConnectionNpc_1213_A_04_00_0013(0)","P","（！？　何だか不思議と力が湧いて来るような……）","(!!!) Somehow it seems to be strangely empowering (......)"
"ConnectionNpc_1213_A_04_00_0014(0)","川原","ボクの言葉はキミに潜在している力を肯定するのみ。
既にキミの力は深まっている","My words only affirm your potential power.
Already your power is deepening."
"ConnectionNpc_1213_A_04_00_0015(0)","川原","キミの息は、まだ保ちそうだ。さらに潜ればいい","You'll still be breathing, you just need to dive deeper."
"ConnectionNpc_1213_A_04_00_0016(0)","P","自信が出てきました。
ありがとうございます！","I feel more confident.
Thank you very much!"
"ConnectionNpc_1213_A_04_00_0017(0)","P","川原さんと話してると、もっとルミナスのメンバーと
話したくなりますね！","Talking with Kawahara-san, I'd like to talk more with the members of Luminous.
I'd like to talk about it!"
"ConnectionNpc_1213_A_04_00_0018(0)","P","って、あれ？　いないぞ……","I mean, what? She's not here. ......"
"ConnectionNpc_1213_A_04_00_0019(0)","P","（川原さんの課題でこんな力がついていたなんて……
何だか不思議な人だな……）","(I didn't realize how much power I had gained from Kawahara-san's assignments. ......
She's kind of a mystery (......)."
"ConnectionNpc_1213_A_05_00_0001(0)","P","（メールで連絡したら、
この川原で会おうって返事だけ来ていたけど……）","(If you email me,
(I only got a reply saying to meet at this riverbank, but ......)"
"ConnectionNpc_1213_A_05_00_0002(0)","P","川原か……。対岸には何があるんだろう……？","Is it a riverbank or ....... What's on the other side of the river ......?"
"ConnectionNpc_1213_A_05_00_0003(0)","川原","見ても見えないから、見る","You see it, you don't see it"
"ConnectionNpc_1213_A_05_00_0004(0)","川原","川の向こうは、彼岸の地、あの世と繋がっていると
昔の人は考えたようだ","Beyond the river, he said, is the land of the other shore, connected to the other world.
Seems the old-timers thought about it."
"ConnectionNpc_1213_A_05_00_0005(0)","川原","何を見たのか、見たかったのか……。
それだけ、向こうを見続けていたということだ","What did you see or wanted to see? .......
That's how long I kept looking over there."
"ConnectionNpc_1213_A_05_00_0006(0)","P","川原さん！？　
何だか、現代の人じゃないみたいな……","Kawahara-san!
It's kind of like he's not a modern man. ......"
"ConnectionNpc_1213_A_05_00_0007(0)","川原","ただの死生観だ","It's just life and death."
"ConnectionNpc_1213_A_05_00_0008(0)","P","ますます、川原さんが何者なのか、
見えなくなってきました……","More and more, we wonder who Kawahara-san is,
I can't see it anymore: ......"
"ConnectionNpc_1213_A_05_00_0009(0)","P","……見えないといえば、ルミナスのみんなと
コミュニケーションを取っていて思うんです","Speaking of not being able to see ......, I'm with all the Luminous guys.
I think we're communicating."
"ConnectionNpc_1213_A_05_00_0010(0)","川原","話を聞こう","Let's hear what he has to say."
"ConnectionNpc_1213_A_05_00_0011(0)","P","ひとりひとりと話すと、見えるものが全然違います。
自分がどこまで見えているのか……","When you talk to each person, what you see is totally different.
How far do you see yourself in ......"
"ConnectionNpc_1213_A_05_00_0012(0)","P","自分がどこまで対応できているのか……
自分の幅や見方を広げたいんです","How far have you been able to handle yourself? ......
I'm trying to broaden my range, my perspective."
"ConnectionNpc_1213_A_05_00_0013(0)","P","そうすることで、ひとりひとりに秘められた能力を
もっと引き出せると思うんです","By doing so, we will be able to develop each person's hidden abilities.
I think we can bring out more."
"ConnectionNpc_1213_A_05_00_0014(0)","P","こんな時、プロデューサーって、
どうすればいいんでしょうか？","What a producer at a time like this,
What should we do?"
"ConnectionNpc_1213_A_05_00_0015(0)","川原","キミはアイドルたちと話さなければならない","You have to talk to your idols."
"ConnectionNpc_1213_A_05_00_0016(0)","川原","見えないからこそ、見たい。
エンターテインメントに通じるものがある","I want to see it because I can't see it.
It's all about entertainment."
"ConnectionNpc_1213_A_05_00_0017(0)","川原","キミの課題だ……","Here's your assignment: ......"
"ConnectionNpc_1213_A_05_00_0018(0)","川原","もっと多く、アイドルとのコミュニケーションを
重ねなさい。これをクリアしたら、また来るといい","More, communicate with your idols.
Stack them up, and when you're through with this, you can come back for more."
"ConnectionNpc_1213_A_05_00_0019(0)","P","わかりました。
もっと多く、コミュニケーションを重ねてきます！","I understand.
More and more, we will communicate with them!"
"ConnectionNpc_1213_A_05_00_0020(0)","P","気持ちが落ち着きました。腰を据えていきます！
ありがとうございます","I feel better now, I'm going to buckle down!
Thank you."
"ConnectionNpc_1213_A_05_00_0021(0)","P","って、あれ？　いないぞ……","I mean, what? She's not here. ......"
"ConnectionNpc_1213_A_05_00_0022(0)","P","（こんな何もない場所に気づきがあるなんて……。
人との出会いで自分の経験値が上がってるのかな）","(I can't believe I'm noticing this nondescript place. ......
(I wonder if my experience is enhanced by meeting people)"
"ConnectionNpc_1213_A_06_00_0001(0)","P","（メールで連絡したら、
この川原で会おうって返事だけ来ていたけど……）","(If you email me,
(I only got a reply saying to meet at this riverbank, but ......)"
"ConnectionNpc_1213_A_06_00_0002(0)","川原","対岸に渡り、向こうを見てきた。
同じような川原だったよ","I crossed over to the other side of the river and looked over there.
It was the same riverbank."
"ConnectionNpc_1213_A_06_00_0003(0)","P","こ、こんにちは、川原さん","Hello, Kawahara-san."
"ConnectionNpc_1213_A_06_00_0004(0)","川原","死角は取ったはずだが……驚かないようだ","I'm sure I took a blind spot, but ...... doesn't seem to surprise me."
"ConnectionNpc_1213_A_06_00_0005(0)","P","心構えが変わってきたみたいです","It's like he's changing her mindset."
"ConnectionNpc_1213_A_06_00_0006(0)","川原","変化は進化だ。
ボクもキミの変化に対応しないといけないね","Change is evolution.
I'll have to adapt to your changes."
"ConnectionNpc_1213_A_06_00_0007(0)","P","ありがとうございます。
あの、課題をクリアしてきました","Thank you very much.
Um, I've completed the assignment."
"ConnectionNpc_1213_A_06_00_0008(0)","川原","それで、キミはどんな風景を見たんだ？","So what kind of scenery did you see?"
"ConnectionNpc_1213_A_06_00_0009(0)","P","そうですね。
みんなの秘めた能力でしょうか……","Yes, it is.
Is it everyone's hidden ability? ......"
"ConnectionNpc_1213_A_06_00_0010(0)","P","それぞれと信頼を築くことで、
器を大きくしたり、新たな力を開花させたり……","By building trust with each,
Enlarge your vessel or develop new strengths. ......"
"ConnectionNpc_1213_A_06_00_0011(0)","P","そんなことがプロデューサーにはできるんだ、と
改めて思いました","That's the kind of thing a producer can do, and
I thought again."
"ConnectionNpc_1213_A_06_00_0012(0)","P","アイドルたちと話すことで、
何かがより見えた気がしたんです","By talking to their idols,
I felt like I could see something more."
"ConnectionNpc_1213_A_06_00_0013(0)","川原","キミはメンバーとしっかりと話せているようだね","You seem to have a good rapport with your members."
"ConnectionNpc_1213_A_06_00_0014(0)","川原","アイドルもキミを見ている。そんなキミを通して、
アイドルは自分自身を知る事だろう","Your idol sees you, too, through you,
Idol would be to know yourself."
"ConnectionNpc_1213_A_06_00_0015(0)","川原","水底へようこそ。
キミに祝福あれ","Welcome to the bottom of the water.
Bless you."
"ConnectionNpc_1213_A_06_00_0016(0)","P","（！？　何だか不思議と力が湧いて来るような……）","(!!!) Somehow it seems to be strangely empowering (......)"
"ConnectionNpc_1213_A_06_00_0017(0)","川原","ボクの言葉はキミに潜在している力を肯定するのみ。
既にキミの力は深まっている","My words only affirm your potential power.
Already your power is deepening."
"ConnectionNpc_1213_A_06_00_0018(0)","川原","キミの息は、まだ保ちそうだ。さらに潜ればいい","You'll still be breathing, you just need to dive deeper."
"ConnectionNpc_1213_A_06_00_0019(0)","P","自信が出てきました。
ありがとうございます！","I feel more confident.
Thank you very much!"
"ConnectionNpc_1213_A_06_00_0020(0)","P","川原さんと話してると、もっとルミナスのメンバーと
話したくなりますね！","Talking with Kawahara-san, I'd like to talk more with the members of Luminous.
I'd like to talk about it!"
"ConnectionNpc_1213_A_06_00_0021(0)","P","って、あれ？　いないぞ……","I mean, what? She's not here. ......"
"ConnectionNpc_1213_A_06_00_0022(0)","P","（川原さんの課題でこんな力がついていたなんて……
何だか不思議な人だな……）","(I didn't realize how much power I had gained from Kawahara-san's assignments. ......
She's kind of a mystery (......)."
"ConnectionNpc_1213_A_07_00_0001(0)","P","（メールで連絡したら、
この川原で会おうって返事だけ来ていたけど……）","(If you email me,
(I only got a reply saying to meet at this riverbank, but ......)"
"ConnectionNpc_1213_A_07_00_0002(0)","P","川原かぁ……。当たり前だけど、
川って海に繋がっているんだよな……","Kawahara or ....... It's no wonder,
Rivers are connected to the ocean. ......"
"ConnectionNpc_1213_A_07_00_0003(0)","川原","繋がっているな。そして流れるがゆえに淀まない","You are connected, and because you flow, you do not stagnate."
"ConnectionNpc_1213_A_07_00_0004(0)","川原","同じようでいて同じ水ではない。
今、このひと時を共有するのは……","It is the same but not the same water.
Share this moment now at ......"
"ConnectionNpc_1213_A_07_00_0005(0)","川原","縁だな","Rim."
"ConnectionNpc_1213_A_07_00_0006(0)","P","川原さんっておいくつなんですか？
社長とも、ずいぶん親しげな感じですし……","How old is Kawahara-san?
She also seems very friendly with the president. ......"
"ConnectionNpc_1213_A_07_00_0007(0)","川原","キミよりは上だな。世代が違うとも言える","I'd say I'm a generation older than you."
"ConnectionNpc_1213_A_07_00_0008(0)","P","そうだったんですね。けど、縁って不思議ですね。
川原さんとも縁で繋がっている気がします","I see that you did, but it's a strange thing about fate, isn't it?
I feel connected to Kawahara-san as well."
"ConnectionNpc_1213_A_07_00_0009(0)","P","歳とか、性別、立場を越えて、縁は繋がりますよね。
ルミナスをプロデュースして実感しています","I think that connections can be made beyond age, gender, or position.
I realize that producing luminous"
"ConnectionNpc_1213_A_07_00_0010(0)","川原","話を聞こう","Let's hear what he has to say."
"ConnectionNpc_1213_A_07_00_0011(0)","P","ひとりひとりが繋がって、ユニットができる。
ユニットから、またひとりひとりに繋がっていく……","Each person is connected to the other to form a unit.
From the unit, we are connected to each other again: ......"
"ConnectionNpc_1213_A_07_00_0012(0)","P","関係者のみなさんもそうです。
繋がっていくたびに力をいただきます","The same goes for everyone involved.
We receive strength every time we connect."
"ConnectionNpc_1213_A_07_00_0013(0)","P","その恩返しをしたいと思うのですが、
どうすればいいのでしょうか？","I would like to return the favor,
What should I do?"
"ConnectionNpc_1213_A_07_00_0014(0)","川原","キミはアイドルたちと話さなければならない","You have to talk to your idols."
"ConnectionNpc_1213_A_07_00_0015(0)","川原","メンバーとの繋がりを確かなものとし、
ステージで華を開くことが、みんなへの恩返しだ","Ensure the connection with the members,
To open a spectacular on stage is to repay everyone."
"ConnectionNpc_1213_A_07_00_0016(0)","川原","キミの課題だ……","Here's your assignment: ......"
"ConnectionNpc_1213_A_07_00_0017(0)","川原","もっと多く、アイドルとのコミュニケーションを
重ねなさい。これをクリアしたら、また来るといい","More, communicate with your idols.
Stack them up, and when you're through with this, you can come back for more."
"ConnectionNpc_1213_A_07_00_0018(0)","P","わかりました。
もっと多く、コミュニケーションを重ねてきます！","I understand.
More and more, we will communicate with them!"
"ConnectionNpc_1213_A_07_00_0019(0)","P","ありがとうございます！","Thank you very much!"
"ConnectionNpc_1213_A_07_00_0020(0)","P","って、あれ？　いないぞ……","I mean, what? She's not here. ......"
"ConnectionNpc_1213_A_07_00_0021(0)","P","（人と話していると、色々と気づかされるな。
縁を大事に、ルミナスの活動に生かしていこう！）","(Talking to people makes me realize a lot of things.
Let's cherish our connections and make the most of them in our luminous activities!)"
"ConnectionNpc_1213_A_08_00_0001(0)","P","（メールで連絡したら、
この川原で会おうって返事だけ来ていたけど……）","(If you email me,
(I only got a reply saying to meet at this riverbank, but ......)"
"ConnectionNpc_1213_A_08_00_0002(0)","川原","また対岸の川原に行ってきたんだが、
今日はいい石を拾えたよ","I've been to the riverbank on the other side of the river again,
Picked up some nice rocks today."
"ConnectionNpc_1213_A_08_00_0003(0)","P","良かったです！　もしかして、
この前、川原さんが投げた石だったりしませんか？","Good! Maybe,
Could it be the stone that Kawahara-san threw the other day?"
"ConnectionNpc_1213_A_08_00_0004(0)","川原","少し似ているような気もするけど、
違うような気もする","It sounds a little bit like you,
I have a feeling it's not."
"ConnectionNpc_1213_A_08_00_0005(0)","P","縁があって拾った、ということですかね","I guess you could say that I picked it up by chance."
"ConnectionNpc_1213_A_08_00_0006(0)","川原","……そうだと思う。
……高木社長もいい拾い物をしたのかもしれない","...... I think so.
...... Manager Takagi may have picked up some good stuff."
"ConnectionNpc_1213_A_08_00_0007(0)","P","ありがとうございます。
あの、課題をクリアしてきました","Thank you very much.
Um, I've completed the assignment."
"ConnectionNpc_1213_A_08_00_0008(0)","川原","それで、キミはどんな風景を見たんだ？","So what kind of scenery did you see?"
"ConnectionNpc_1213_A_08_00_0009(0)","P","メンバーと話す時って、時に押し、時に引く、
変化を受け入れ、時にただ何もせずに信じて待つ","When you talk to members, sometimes you push, sometimes you pull,
Accept change and sometimes just do nothing and believe and wait."
"ConnectionNpc_1213_A_08_00_0010(0)","P","……包むように……逆らうように、足掻いている。
そういうイメージって――","As ...... wrapping ...... defies, it's struggling to get to its feet.
That kind of image..."
"ConnectionNpc_1213_A_08_00_0011(0)","P","川原さん、
そういうイメージって、なんでしょうか？","Kawahara-san,
What is such an image?"
